STATION	STATION_NAME	ELEVATION	LATITUDE	LONGITUDE	DATE	PRCP	TMAX	TMIN
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150702	0	267	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150703	0	244	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150704	0	222	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150705	0	283	161
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150706	0	267	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150707	5	289	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150708	0	311	206
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150709	38	206	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150710	284	250	156
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150711	0	283	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150712	0	317	222
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150713	0	250	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150714	8	278	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150715	0	278	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150716	0	200	150
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150717	0	239	156
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150718	36	256	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150719	0	322	217
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150720	0	333	211
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150721	0	272	211
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150722	0	289	206
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150723	0	278	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150724	3	272	189
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150725	0	206	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150726	0	261	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150727	15	300	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150728	0	300	211
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150729	0	333	217
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150730	5	328	233
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150731	0	317	228
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150801	0	322	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150802	0	311	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150803	0	322	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150804	124	317	189
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150805	0	294	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150806	0	278	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150807	0	228	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150808	0	244	161
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150809	0	228	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150810	0	283	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150811	211	222	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150812	0	294	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150813	0	278	189
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150814	0	300	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150815	20	328	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150816	0	322	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150817	0	328	217
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150818	36	306	217
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150819	0	311	217
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150820	0	256	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150821	160	283	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150822	0	228	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150823	5	217	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150824	0	239	200
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150825	0	272	194
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150826	0	294	206
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150827	0	278	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150828	0	239	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150829	0	278	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150830	0	311	206
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150831	0	322	217
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150901	0	261	206
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150902	0	328	189
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150903	3	278	211
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150904	0	222	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150905	0	228	144
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150906	0	278	161
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150907	0	339	189
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150908	51	356	222
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150909	0	339	222
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150910	43	250	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150911	168	228	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150912	3	217	156
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150913	97	189	172
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150914	0	222	139
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150915	0	289	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150916	0	272	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150917	0	317	178
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150918	0	294	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150919	0	261	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150920	0	239	139
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150921	0	189	117
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150922	0	200	133
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150923	0	200	122
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150924	0	233	144
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150925	0	189	128
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150926	0	172	100
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150927	0	178	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150928	0	256	133
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150929	10	289	183
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20150930	625	256	139
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151001	0	150	122
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151002	20	122	100
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151003	3	122	94
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151004	0	133	106
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151005	0	161	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151006	0	178	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151007	0	222	111
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151008	0	167	106
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151009	86	222	111
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151010	0	161	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151011	0	200	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151012	0	244	106
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151013	30	222	128
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151014	0	200	106
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151015	0	167	83
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151016	0	161	100
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151017	0	133	44
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151018	0	83	6
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151019	0	89	-5
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151020	0	189	72
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151021	18	161	117
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151022	0	228	111
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151023	0	150	44
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151024	0	94	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151025	8	172	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151026	0	111	61
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151027	0	122	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151028	91	183	56
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151029	185	239	139
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151030	0	161	56
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151031	0	111	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151101	0	167	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151102	0	178	106
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151103	0	228	83
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151104	0	156	94
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151105	0	244	100
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151106	0	228	167
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151107	0	206	100
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151108	0	133	67
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151109	0	156	50
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151110	18	117	67
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151111	137	100	78
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151112	10	139	78
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151113	3	150	78
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151114	0	83	28
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151115	0	122	28
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151116	0	161	39
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151117	0	72	6
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151118	0	89	-5
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151119	0	128	61
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151120	218	161	67
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151121	0	89	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151122	76	94	22
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151123	10	56	-10
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151124	0	67	-16
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151125	0	67	-10
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151126	0	150	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151127	0	178	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151128	53	156	50
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151129	0	67	0
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151130	0	33	-21
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151201	36	72	0
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151202	81	106	39
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151203	0	111	50
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151204	0	89	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151205	0	117	39
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151206	0	150	22
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151207	0	133	28
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151208	0	67	28
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151209	0	78	28
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151210	0	144	61
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151211	0	144	61
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151212	0	161	94
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151213	0	117	78
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151214	107	144	78
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151215	48	161	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151216	0	89	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151217	140	111	39
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151218	10	111	39
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151219	0	44	6
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151220	0	50	-5
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151221	0	117	0
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151222	58	156	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151223	193	133	72
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151224	61	206	89
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151225	0	167	94
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151226	0	128	50
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151227	66	100	33
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151228	0	33	-16
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151229	259	44	-43
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151230	8	28	-38
GHCND:USW00014739	BOSTON LOGAN INTERNATIONAL AIRPORT MA US	3.7	42.3606	-71.0106	20151231	20	83	6
